numero_precatorio;numero_processo;beneficiario;cpf_cnpj_beneficiario;valor_original;valor_atualizado;data_requisicao;data_atualizacao;tipo;status;entidade_devedora;id_entidade;regime;ordem_cronologica;observacoes;timestamp_extracao
2022.02642-4;;Não informado;;176684.12;277792.16;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02672-6;;Não informado;;116678.63;7593.82;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03354-4;;Não informado;;78694.48;47519.13;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03159-2;;Não informado;;39347.24;104884.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02537-1;;Não informado;;152358.83;244678.67;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02928-8;;Não informado;;152050.94;243854.64;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02610-6;;Não informado;;272882.51;440299.09;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02645-9;;Não informado;;91378.19;50762.48;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03079-0;;Não informado;;92800.33;54090.92;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02759-5;;Não informado;;424938.33;660456.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04705-7;;Não informado;;120731.43;119462.17;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04784-7;;Não informado;;160703.69;428372.65;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02859-1;;Não informado;;92601.49;68066.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04707-3;;Não informado;;116045.73;108495.56;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02730-7;;Não informado;;161940.95;237086.99;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02932-6;;Não informado;;23883.60;6858.18;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03122-3;;Não informado;;408435.29;483851.51;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02975-0;;Não informado;;3443.37;13436.35;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02843-5;;Não informado;;314772.90;294219.59;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02849-4;;Não informado;;153559.65;68504.35;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03459-1;;Não informado;;69194.31;2095.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04365-5;;Não informado;;69194.31;108576.16;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02644-0;;Não informado;;80287.87;135650.93;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03277-7;;Não informado;;437905.88;575517.15;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02883-4;;Não informado;;120460.20;187352.88;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03125-8;;Não informado;;686374.59;1091505.74;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02908-3;;Não informado;;295644.30;308869.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02936-9;;Não informado;;734717.45;1168382.85;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02938-5;;Não informado;;735364.42;1169411.69;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03123-1;;Não informado;;740085.99;1146880.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03112-6;;Não informado;;711360.90;1131240.14;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02929-6;;Não informado;;781256.24;1084110.99;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02893-1;;Não informado;;746520.15;1187152.07;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03276-9;;Não informado;;809208.19;1286841.61;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04303-5;;Não informado;;243208.19;225159.45;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02819-2;;Não informado;;744539.07;1025494.93;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02886-9;;Não informado;;711860.87;973326.73;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03710-8;;Não informado;;712074.72;1132375.30;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03052-9;;Não informado;;629896.91;1001692.23;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03551-2;;Não informado;;692829.97;1101771.39;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03062-6;;Não informado;;675506.15;1074222.23;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03651-9;;Não informado;;827243.04;1315521.48;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02888-5;;Não informado;;354764.12;403249.75;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03715-9;;Não informado;;824980.48;1311923.45;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03549-0;;Não informado;;125860.71;44160.80;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02889-3;;Não informado;;356452.94;566848.62;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03265-3;;Não informado;;125860.71;37823.42;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03654-3;;Não informado;;26544.43;38345.32;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03055-3;;Não informado;;530888.68;766906.47;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03164-9;;Não informado;;24702.98;38362.03;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03441-9;;Não informado;;494059.68;767240.76;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03110-0;;Não informado;;78327.14;122391.96;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03648-9;;Não informado;;78327.14;122391.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03270-0;;Não informado;;78327.14;122391.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03455-9;;Não informado;;78327.14;122391.96;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02776-5;;Não informado;;39163.57;61300.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04515-1;;Não informado;;78327.14;122391.96;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02723-4;;Não informado;;391635.71;611959.85;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03374-9;;Não informado;;250288.99;243012.16;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02931-8;;Não informado;;612222.24;814261.47;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02890-7;;Não informado;;185888.99;133653.84;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02815-0;;Não informado;;697984.93;1109969.04;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03124-0;;Não informado;;667685.65;902804.44;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03713-2;;Não informado;;623685.15;845075.11;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04305-1;;Não informado;;694552.06;1080718.97;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03061-8;;Não informado;;643248.30;693836.02;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02781-1;;Não informado;;623685.15;991813.97;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02806-0;;Não informado;;653558.10;880250.94;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02909-1;;Não informado;;103236.57;163579.23;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02856-7;;Não informado;;617269.19;822318.50;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02871-0;;Não informado;;360865.69;412990.44;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03054-5;;Não informado;;649273.92;1032506.47;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04312-4;;Não informado;;733233.64;1007446.67;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03689-6;;Não informado;;774539.49;1231709.80;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03275-0;;Não informado;;271798.73;432227.35;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02937-7;;Não informado;;316709.70;346526.18;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02884-2;;Não informado;;675470.26;1074165.14;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03371-4;;Não informado;;250360.99;236578.34;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03111-8;;Não informado;;715878.50;979740.53;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03010-3;;Não informado;;745301.85;1185214.66;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02983-0;;Não informado;;645582.27;867518.16;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03263-7;;Não informado;;714391.69;1136059.86;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03450-8;;Não informado;;26979.27;41803.25;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03940-2;;Não informado;;539585.38;836064.80;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02892-3;;Não informado;;316790.66;485792.13;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02930-0;;Não informado;;45605.71;82779.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02813-3;;Não informado;;75006.65;114826.29;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02814-1;;Não informado;;51126.42;78623.02;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02891-5;;Não informado;;739644.80;1685211.46;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03818-0;;Não informado;;42764.04;115215.35;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04554-2;;Não informado;;52813.76;79536.91;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02896-6;;Não informado;;403274.53;492454.90;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03063-4;;Não informado;;264594.72;429383.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02779-0;;Não informado;;137484.32;221656.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03260-2;;Não informado;;771551.88;1052251.33;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02838-9;;Não informado;;2649232.20;4212935.86;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02852-4;;Não informado;;752858.95;1027846.66;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03255-6;;Não informado;;47208.77;74494.21;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02847-8;;Não informado;;629884.59;947144.34;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03279-3;;Não informado;;31494.23;47357.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02773-0;;Não informado;;28374.76;42665.31;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03278-5;;Não informado;;567495.13;853306.00;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03650-0;;Não informado;;16199.52;25472.53;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03688-8;;Não informado;;32399.03;50945.07;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03092-8;;Não informado;;422565.25;661467.86;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03555-5;;Não informado;;23468.29;36375.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03364-1;;Não informado;;469365.86;728511.82;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03330-7;;Não informado;;340566.77;539235.80;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02906-7;;Não informado;;51474.90;950.56;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02685-8;;Não informado;;100448.54;16947.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03254-8;;Não informado;;78464.33;120908.36;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03267-0;;Não informado;;221827.67;196098.40;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02901-6;;Não informado;;748333.24;2216294.32;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03442-7;;Não informado;;306133.28;810276.92;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03452-4;;Não informado;;28747.95;52452.88;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02842-7;;Não informado;;28747.95;52452.88;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03451-6;;Não informado;;53153.33;873.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03724-8;;Não informado;;54907.26;149321.91;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04307-8;;Não informado;;49278.44;819.77;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02904-0;;Não informado;;64620.20;13149.54;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04311-6;;Não informado;;105726.62;1041.60;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03426-5;;Não informado;;55352.89;9333.44;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03051-0;;Não informado;;83060.18;14010.05;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02639-4;;Não informado;;55368.27;963.37;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03257-2;;Não informado;;41908.12;152860.87;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02811-7;;Não informado;;364767.32;616541.28;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03453-2;;Não informado;;101578.76;148949.02;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02898-2;;Não informado;;677191.80;814547.96;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02774-9;;Não informado;;312781.26;291923.52;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02666-1;;Não informado;;1227550.51;1695297.93;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03284-0;;Não informado;;311290.52;449572.30;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03318-8;;Não informado;;39313.39;68319.62;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03727-2;;Não informado;;520069.39;722232.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03728-0;;Não informado;;520069.39;722232.98;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03027-8;;Não informado;;1316111.23;1634508.00;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03029-4;;Não informado;;218732.96;221429.54;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04116-4;;Não informado;;431549.27;816685.82;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03028-6;;Não informado;;258081.23;479678.83;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04063-0;;Não informado;;204148.61;317143.22;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03467-2;;Não informado;;1122468.44;1599768.31;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03655-1;;Não informado;;124911.27;164697.32;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03087-1;;Não informado;;344547.44;534895.52;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03303-0;;Não informado;;27676.09;43444.50;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03306-4;;Não informado;;114608.77;186799.30;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03305-6;;Não informado;;28652.19;46699.81;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03030-8;;Não informado;;183774.18;127597.59;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02850-8;;Não informado;;288099.12;287443.29;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03287-4;;Não informado;;47217.91;73783.29;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03295-5;;Não informado;;94169.43;137196.58;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03034-0;;Não informado;;633271.83;806152.53;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03911-9;;Não informado;;50655.11;77209.91;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04770-7;;Não informado;;184756.08;128868.01;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03723-0;;Não informado;;59794.25;91816.91;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.04038-9;;Não informado;;142803.68;558080.45;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02947-4;;Não informado;;25657.59;38662.26;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03023-5;;Não informado;;17761.66;37090.93;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02964-4;;Não informado;;17236.77;27002.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03316-1;;Não informado;;49622.31;84387.59;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02943-1;;Não informado;;49622.30;84387.57;;;alimentar;cancelado;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.03478-8;;Não informado;;231570.76;228854.46;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
2022.02870-2;;Não informado;;34006.32;60608.22;;;alimentar;pendente;Estado do Rio de Janeiro;1;especial;;;2025-11-18
